agency_cd,site_no,station_nm,site_tp_cd,lat_va,long_va,dec_lat_va,dec_long_va,coord_meth_cd,coord_acy_cd,coord_datum_cd,dec_coord_datum_cd,district_cd,state_cd,county_cd,country_cd,land_net_ds,map_nm,map_scale_fc,alt_va,alt_meth_cd,alt_acy_va,alt_datum_cd,huc_cd,basin_cd,topo_cd,instruments_cd,construction_dt,inventory_dt,drain_area_va,contrib_drain_area_va,tz_cd,local_time_fg,reliability_cd,gw_file_cd,nat_aqfr_cd,aqfr_cd,aqfr_type_cd,well_depth_va,hole_depth_va,depth_src_cd,project_no,geometry
USGS,313023084113201,12L340,GW,313020.5,841139.9,31.50569444,-84.1944167,G,5,NAD83,NAD83,13,13,13095,US,,"ALBANY WEST, GA",24000.0,190.82,L,0.01,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19961205.0,19970415.0,,,EST,Y,C,YYNNNYNN,S400FLORDN,120FLRDU,C,178.5,178.5,G,00205,POINT (-84.1944167 31.50569444)
USGS,313024084141101,12L405,GW,313024.77,841411.38,31.50688056,-84.2364944,G,H,NAD83,NAD83,13,13,13095,US,,Albany West,24000.0,195.0,M,2.5,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20071214.0,,,,EST,Y,C,YY   Y,S400FLORDN,120FLRDU,C,180.0,180.0,D,,POINT (-84.2364944 31.50688056)
USGS,313025084143001,12L362,GW,313025.0,841430.0,31.50694444,-84.2416667,M,5,NAD83,NAD83,13,13,13095,US,,ALBANY WEST,24000.0,192.0,M,5.0,NAVD88,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19970312.0,19970312.0,,,EST,Y,U,YYNNNNNN,S400FLORDN,120FLRDU,,33.0,33.0,O,00205,POINT (-84.2416667 31.50694444)
USGS,313026084121901,12L350,GW,313025.9,841218.7,31.50719444,-84.2051944,G,5,NAD83,NAD83,13,13,13095,US,,"ALBANY WEST, GA",24000.0,189.7,L,0.01,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,1997.0,,,EST,Y,C,YYNNNYNN,S400FLORDN,120FLRDU,,91.2,191.0,S,00205,POINT (-84.2051944 31.50719444)
USGS,313028084165701,11L130,GW,313028.77,841657.97,31.50799167,-84.2827694,D,H,NAD83,NAD83,13,13,13095,US,,PRETORIA,24000.0,,,,,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,M,,,,,,,,2503-00700,POINT (-84.2827694 31.50799167)
USGS,313028084165901,11L131,GW,313028.75,841659.12,31.5079861,-84.28308889,D,H,NAD83,NAD83,13,13,13095,US,,PRETORIA,24000.0,,,,,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,M,,,,,,,,2503-00700,POINT (-84.28308889 31.5079861)
USGS,313031084005901,13L048,GW,313031.0,840059.0,31.50878774,-84.0162937,M,F,NAD27,NAD83,13,13,13095,US,,ALBANY EAST,24000.0,245.0,M,5.0,NGVD29,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19820101.0,,,,EST,Y,U,YYNYNYNN,S400FLORDN,120FLRDU,,345.0,345.0,,0451307700,POINT (-84.0162937 31.50878774)
USGS,313032084104901,12L341,GW,313032.0,841049.0,31.50888889,-84.1802778,G,5,NAD83,NAD83,13,13,13095,US,,"ALBANY WEST, GA",24000.0,175.0,M,2.5,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19961119.0,19970415.0,,,EST,Y,C,YYNNNYNN,S400FLORDN,120FLRDU,,153.0,153.0,G,00205,POINT (-84.1802778 31.50888889)
USGS,313032084144701,12L369,GW,313032.0,841447.0,31.50888889,-84.24638889,M,5,NAD83,NAD83,13,13,13095,US,,ALBANY WEST,24000.0,191.0,M,5.0,NAVD88,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19970311.0,19970311.0,,,EST,Y,U,YYNNNNNN,S400FLORDN,120FLRDU,,49.0,49.0,O,00205,POINT (-84.24638889 31.50888889)
USGS,313034084141901,12L363,GW,313034.0,841419.0,31.50944444,-84.2386111,M,S,NAD83,NAD83,13,13,13095,US,,ALBANY WEST,24000.0,193.0,M,0.5,NAVD88,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19970220.0,19970220.0,,,EST,Y,U,YYNNNNNN,S400FLORDN,120FLRDU,,59.0,59.0,O,00205,POINT (-84.2386111 31.50944444)
USGS,313035084043101,13L232,GW,313035.0,840431.0,31.50989827,-84.0751836,M,S,NAD27,NAD83,13,13,13095,US,,ALBANY EAST,24000.0,202.5,M,2.5,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,1980.0,19960118.0,,,EST,Y,C,YYNNNNNN,,,,280.0,280.0,O,451300200,POINT (-84.0751836 31.50989827)
USGS,313035084120101,12L382,GW,313035.2,841200.9,31.50977778,-84.20025,G,1,NAD83,NAD83,13,13,13095,US,,ALBANY WEST,24000.0,190.0,N,5.0,NAVD88,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199810.0,20021209.0,,,EST,Y,C,YY   Y,S400FLORDN,120FLRDU,C,168.0,170.0,S,2503-00205,POINT (-84.20025 31.50977778)
USGS,313036084040501,13L193,GW,313036.0,840405.0,31.5101761,-84.0679613,M,F,NAD27,NAD83,13,13,13095,US,,ALBANY EAST,24000.0,223.0,M,2.5,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,1900.0,19960607.0,,,EST,Y,C,YYNNNNNN,,,,51.7,,Z,451311100,POINT (-84.0679613 31.5101761)
USGS,313036084114301,12L402,GW,313036.93,841143.96,31.51025833,-84.1955444,G,5,NAD83,NAD83,13,13,13095,US,,ALBANY WEST,24000.0,190.0,M,5.0,NGVD29,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199810.0,,,,EST,Y,U,YY,S400FLORDN,124CLBR,C,452.0,776.0,D,,POINT (-84.1955444 31.51025833)
USGS,313036084131101,12L329,GW,313036.0,841311.0,31.51017467,-84.2196307,M,F,NAD27,NAD83,13,13,13095,US,,ALBANY WEST,24000.0,188.0,M,2.5,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19901206.0,19940623.0,,,EST,Y,C,YYYNNNNN,,,,140.0,,R,0451300211,POINT (-84.2196307 31.51017467)
USGS,313037084105601,12L379,GW,313036.44,841055.96,31.5101222,-84.1822111,N,5,NAD83,NAD83,13,13,13095,US,,ALBANY WEST,24000.0,189.0,N,5.0,NAVD88,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199912.0,20021209.0,,,EST,Y,C,YY   Y,S400FLORDN,120FLRDU,C,164.0,164.0,S,2503-00205,POINT (-84.1822111 31.5101222)
USGS,313037084111701,12L384,GW,313036.52,841116.73,31.51014444,-84.1879806,N,5,NAD83,NAD83,13,13,13095,US,,ALBANY WEST,24000.0,184.0,N,5.0,NAVD88,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20000228.0,20021209.0,,,EST,Y,C,YY,S400FLORDN,120FLRDU,U,164.0,170.0,O,2503-00205,POINT (-84.1879806 31.51014444)
USGS,313037084114001,12L383,GW,313036.5,841139.9,31.51013889,-84.1944167,G,1,NAD83,NAD83,13,13,13095,US,,ALBANY WEST,24000.0,190.0,N,5.0,NAVD88,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19990615.0,20021209.0,,,EST,Y,C,YY   Y,S400FLORDN,120FLRDU,C,160.0,165.0,O,2503-00205,POINT (-84.1944167 31.51013889)
USGS,313038084122501,12L376,GW,313041.8,841233.1,31.5116111,-84.2091944,G,5,NAD83,NAD83,13,13,13095,US,,"ALBANY WEST, GA",24000.0,190.7,L,0.01,NGVD29,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20011207.0,20020619.0,,,EST,Y,C,YY   Y,S100SURFCL,110SFCL,U,45.0,45.0,D,00205,POINT (-84.2091944 31.5116111)
USGS,313039084115901,12L403,GW,313039.0,841159.0,31.51083333,-84.1997222,G,5,NAD83,NAD83,13,13,13095,US,,ALBANY WEST,24000.0,180.0,M,5.0,NGVD29,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19981005.0,,,,EST,Y,C,YYY  Y,,124TLLT,C,452.0,452.0,D,,POINT (-84.1997222 31.51083333)
USGS,313040084125901,12L277,GW,313041.8,841233.1,31.51161111,-84.20919444,G,5,NAD83,NAD83,13,13,13095,US,,"ALBANY WEST, GA",24000.0,190.77,X,0.26,NAVD88,31300080302,,F,YNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,1988.0,19880425.0,,,EST,Y,C,YYNNNYNNNNNNNNNNNNNN,S400FLORDN,120FLRDU,C,203.0,203.0,S,045130200,POINT (-84.20919444 31.51161111)
USGS,313041084020801,13L028,GW,313042.0,840209.0,31.51184306,-84.0357385,M,F,NAD27,NAD83,13,13,13095,US,,ALBANY EAST,24000.0,220.0,M,5.0,NGVD29,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19780201.0,1979.0,,,EST,Y,C,YYYNNYNN,S400FLORDN,120FLRDU,,300.0,300.0,,0451306700,POINT (-84.0357385 31.51184306)
USGS,313043084024301,13L029,GW,313043.0,840246.0,31.51212073,-84.0460164,M,F,NAD27,NAD83,13,13,13095,US,,ALBANY EAST,24000.0,220.0,M,5.0,NGVD29,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19780201.0,,,,EST,Y,C,YYYNNYNN,,,,310.0,310.0,,0451306700,POINT (-84.0460164 31.51212073)
USGS,313043084131401,12L353,GW,313041.81,841359.24,31.51161389,-84.2331222,G,5,NAD83,NAD83,13,13,13095,US,,"ALBANY WEST, GA",24000.0,193.83,L,0.01,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19900702.0,19980415.0,,,EST,Y,C,YYNNNYNN,S400FLORDN,120FLRDU,C,120.0,120.0,D,045100205,POINT (-84.2331222 31.51161389)
USGS,313043084134301,12L356,GW,313044.7,841343.5,31.51241667,-84.22875,G,5,NAD83,NAD83,13,13,13095,US,,"ALBANY WEST, GA",24000.0,190.83,L,0.01,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,1900.0,19980831.0,,,EST,Y,C,YNNNNYNN,S400FLORDN,120FLRDU,C,160.0,160.0,O,451300205,POINT (-84.22875 31.51241667)
USGS,313047084104201,12L270,GW,313047.9,841042.5,31.51330556,-84.1784722,G,5,NAD83,NAD83,13,13,13095,US,,"ALBANY WEST, GA",24000.0,187.62,L,0.01,NGVD29,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNYNN,S400FLORDN,120FLRDU,,,,,,POINT (-84.1784722 31.51330556)
USGS,313048084120101,12L272,GW,313048.0,841200.7,31.51333333,-84.2001944,G,5,NAD83,NAD83,13,13,13095,US,,"ALBANY WEST, GA",24000.0,184.72,L,0.01,NGVD29,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNYNN,S400FLORDN,120FLRDU,,,,,0451300200,POINT (-84.2001944 31.51333333)
USGS,313049084054201,13L198,GW,313049.0,840542.0,31.5137869,-84.0949062,M,F,NAD27,NAD83,13,13,13095,US,,ALBANY EAST,24000.0,197.0,M,2.5,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,1900.0,19960607.0,,,EST,Y,C,YYNNNYNN,,,,101.68,,Z,451311100,POINT (-84.0949062 31.5137869)
USGS,313050084031301,13L033,GW,313050.0,840314.0,31.51406507,-84.0537943,M,F,NAD27,NAD83,13,13,13095,US,,ALBANY EAST,24000.0,243.0,M,5.0,NGVD29,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19780201.0,1979.0,,,EST,Y,C,YYYNNYNN,S400FLORDN,120FLRDU,,310.0,310.0,,0451306700,POINT (-84.0537943 31.51406507)
USGS,313051084140601,12L364,GW,313051.0,841406.0,31.51416667,-84.235,M,5,NAD83,NAD83,13,13,13095,US,,ALBANY WEST,24000.0,187.0,M,5.0,NAVD88,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19970228.0,19970228.0,,,EST,Y,U,YYNNNNNN,S400FLORDN,120FLRDU,,49.0,49.0,O,00205,POINT (-84.235 31.51416667)
USGS,313052084112201,12l354,GW,313052.0,841122.0,31.5146193,-84.1893524,M,F,NAD27,NAD83,13,13,13095,US,,ALBANY WEST,24000.0,190.0,M,2.5,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19800721.0,19980415.0,,,EST,Y,C,YY,S400FLORDN,120FLRDU,C,118.0,118.0,R,00205,POINT (-84.1893524 31.5146193)
USGS,313052084215401,11L073,GW,313052.0,842154.0,31.5146188,-84.3649107,M,F,NAD27,NAD83,13,13,13095,US,,PRETORIA,24000.0,190.0,M,5.0,NGVD29,3130009,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19730521.0,,,,EST,Y,U,YYYNNNNN,,,,120.0,120.0,,,POINT (-84.3649107 31.5146188)
USGS,313055084122101,12L342,GW,313055.0,841221.0,31.51527778,-84.2058333,G,5,NAD83,NAD83,13,13,13095,US,,"ALBANY WEST, GA",24000.0,185.8,L,0.01,NGVD29,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,1900.0,19970415.0,,,EST,Y,C,YYNNNYNN,S400FLORDN,120FLRDU,M,100.0,100.0,,451300205,POINT (-84.2058333 31.51527778)
USGS,313102084134301,12L357,GW,313103.9,841343.6,31.51775,-84.2287778,G,5,NAD83,NAD83,13,13,13095,US,,"ALBANY WEST, GA",24000.0,189.27,L,0.01,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,1900.0,19980811.0,,,EST,Y,C,YYNNNYNN,S400FLORDN,120FLRDU,C,160.0,160.0,O,451300205,POINT (-84.2287778 31.51775)
USGS,313103084122801,12L271,GW,313103.0,841228.0,31.51767465,-84.207686,M,S,NAD27,NAD83,13,13,13095,US,,"ALBANY WEST, GA",24000.0,195.0,M,2.5,NGVD29,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNYNN,S400FLORDN,120FLRDU,,,,,0451300200,POINT (-84.207686 31.51767465)
USGS,313103084125501,12L365,GW,313103.0,841355.0,31.5175,-84.2319444,M,5,NAD83,NAD83,13,13,13095,US,,ALBANY WEST,24000.0,195.0,M,5.0,NAVD88,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19970227.0,19970327.0,,,EST,Y,U,YYNNNNNN,S400FLORDN,120FLRDU,,35.0,35.0,O,00205,POINT (-84.2319444 31.5175)
USGS,313104084111001,12L343,GW,313103.1,841110.0,31.51752778,-84.1861111,G,5,NAD83,NAD83,13,13,13095,US,,"ALBANY WEST, GA",24000.0,187.45,L,0.01,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,19970415.0,,,EST,Y,C,YYNNNYNN,S400FLORDN,120FLRDU,,200.0,200.0,O,00205,POINT (-84.1861111 31.51752778)
USGS,313104084143401,12L368,GW,313104.0,841434.0,31.51777778,-84.2427778,M,5,NAD83,NAD83,13,13,13095,US,,ALBANY WEST,24000.0,206.0,M,5.0,NAVD88,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19970310.0,19970310.0,,,EST,Y,U,YYNNNNNN,S400FLORDN,120FLRDU,,59.0,59.0,O,00205,POINT (-84.2427778 31.51777778)
USGS,313104084144601,12L366,GW,313104.0,841446.0,31.51777778,-84.2461111,M,5,NAD83,NAD83,13,13,13095,US,,ALBANY WEST,24000.0,184.0,M,5.0,NAVD88,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19970304.0,19970304.0,,,EST,Y,U,YYNNNNNN,S400FLORDN,120FLRDU,,39.0,39.0,O,00205,POINT (-84.2461111 31.51777778)
USGS,313105084064201,13L010,GW,313105.0,840641.0,31.5182311,-84.1112954,M,F,NAD27,NAD83,13,13,13095,US,,ALBANY EAST,24000.0,195.0,M,5.0,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19770401.0,1978.0,,,EST,Y,C,YYYYNYNN,S100SECSLP,211CRCSU,M,1474.0,1515.0,,GA-76-051,POINT (-84.1112954 31.5182311)
USGS,313105084064202,13L013,GW,313105.0,840643.0,31.5182311,-84.111851,M,F,NAD27,NAD83,13,13,13095,US,,ALBANY EAST,24000.0,195.0,M,5.0,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19780314.0,1978.0,,,EST,Y,C,YYNYNYNN,S100SECSLP,125CLTN,M,882.0,882.0,,GA-76-051,POINT (-84.111851 31.5182311)
USGS,313105084064301,13L011,GW,313105.0,840643.0,31.5182311,-84.111851,M,F,NAD27,NAD83,13,13,13095,US,,ALBANY EAST,24000.0,195.0,M,5.0,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19770412.0,1977.0,,,EST,Y,C,YYNYNYNN,S100SECSLP,124CLBR,C,418.0,418.0,,GA-76-051,POINT (-84.111851 31.5182311)
USGS,313105084064302,13L012,GW,313105.0,840643.0,31.5182311,-84.111851,M,F,NAD27,NAD83,13,13,13095,US,,ALBANY EAST,24000.0,195.0,M,5.0,NGVD29,3130008,,F,YNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19770616.0,1977.0,,,EST,Y,C,YYNYNYNN,S400FLORDN,120FLRDU,U,218.0,218.0,S,GA-76-051,POINT (-84.111851 31.5182311)
USGS,313105084070401,13L023,GW,313105.0,840643.0,31.5182311,-84.111851,M,F,NAD27,NAD83,13,13,13095,US,,ALBANY EAST,24000.0,195.0,M,5.0,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19801008.0,1980.0,,,EST,Y,C,YYNYNNNN,,124EOCN,U,29.0,30.0,,0451306700,POINT (-84.111851 31.5182311)
USGS,313106084124901,12L346,GW,313105.9,841249.0,31.51830556,-84.2136111,G,5,NAD83,NAD83,13,13,13095,US,,"ALBANY WEST, GA",24000.0,190.05,L,0.01,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,19970415.0,,,EST,Y,C,YYNNNYNN,S400FLORDN,120FLRDU,,160.0,160.0,O,00205,POINT (-84.2136111 31.51830556)
USGS,313107084213601,11L055,GW,313107.0,842136.0,31.51878538,-84.3599107,M,F,NAD27,NAD83,13,13,13095,US,,,24000.0,200.0,M,5.0,NGVD29,3130009,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19680320.0,,,,EST,Y,U,YYNNNNNN,,,,99.0,99.0,,,POINT (-84.3599107 31.51878538)
USGS,313108084020801,13L041,GW,313119.0,840205.0,31.52212067,-84.0346273,M,F,NAD27,NAD83,13,13,13095,US,,ALBANY EAST,24000.0,234.0,M,5.0,NGVD29,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19771011.0,,,,EST,Y,U,YYNNNNNN,,,,273.0,273.0,,0451306700,POINT (-84.0346273 31.52212067)
USGS,313111084032101,13L034,GW,313111.0,840321.0,31.51989829,-84.0557388,M,F,NAD27,NAD83,13,13,13095,US,,ALBANY EAST,24000.0,215.0,M,5.0,NGVD29,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19780201.0,,,,EST,Y,C,YYYNNYNN,,,,290.0,290.0,,0451306700,POINT (-84.0557388 31.51989829)
USGS,313112084020801,13L039,GW,313121.0,840207.0,31.5226762,-84.03518289,M,F,NAD27,NAD83,13,13,13095,US,,ALBANY EAST,24000.0,231.0,M,5.0,NGVD29,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19771101.0,,,,EST,Y,C,YYNNNYNN,,,,271.0,271.0,,0451306700,POINT (-84.03518289 31.5226762)
USGS,313115084024301,13L030,GW,313115.0,840243.0,31.52100948,-84.045183,M,F,NAD27,NAD83,13,13,13095,US,,ALBANY EAST,24000.0,218.0,M,5.0,NGVD29,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19780201.0,,,,EST,Y,C,YYYNNYNN,,,,280.0,280.0,,0451306700,POINT (-84.045183 31.52100948)
USGS,313115084122701,12L351,GW,313115.9,841225.33,31.52108333,-84.2070361,G,5,NAD83,NAD83,13,13,13095,US,,"ALBANY WEST, GA",24000.0,191.64,L,0.01,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,1990.0,19980415.0,,,EST,Y,C,YYNNNYNN,S400FLORDN,120FLRDU,C,165.0,165.0,R,045100205,POINT (-84.2070361 31.52108333)
USGS,313117084114201,12L273,GW,313115.1,841141.8,31.5208611,-84.1949444,G,5,NAD83,NAD83,13,13,13095,US,,"ALBANY WEST, GA",24000.0,189.98,L,0.01,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,19970415.0,,,EST,Y,C,YYNYNYNN,S400FLORDN,120FLRDU,,120.0,120.0,,451300205,POINT (-84.1949444 31.5208611)
USGS,313120084145701,12L367,GW,313120.0,841457.0,31.5222222,-84.2491667,M,5,NAD83,NAD83,13,13,13095,US,,ALBANY WEST,24000.0,191.0,M,5.0,NAVD88,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19970307.0,19970307.0,,,EST,Y,U,YYNNNNNN,S400FLORDN,120FLRDU,,39.0,39.0,O,00205,POINT (-84.2491667 31.5222222)
USGS,313121084222601,11L014,GW,313121.0,842219.0,31.52267417,-84.3718554,M,F,NAD27,NAD83,13,13,13095,US,,PRETORIA,24000.0,210.0,M,5.0,NGVD29,3130009,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19760101.0,1977.0,,,EST,Y,C,YYNNNYNN,S400FLORDN,120FLRDU,,,150.0,,0451306700,POINT (-84.3718554 31.52267417)
USGS,313126084035201,13L037,GW,313126.0,840352.0,31.5240648,-84.0643501,M,F,NAD27,NAD83,13,13,13095,US,,ALBANY EAST,24000.0,212.0,M,5.0,NGVD29,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19780201.0,,,,EST,Y,C,YYYNNYNN,,,,275.0,280.0,,0451306700,POINT (-84.0643501 31.5240648)
USGS,313130084101001,12L030,GW,313133.9,841010.4,31.52608333,-84.1695556,G,5,NAD83,NAD83,13,13,13095,US,,"ALBANY WEST, GA",24000.0,177.1,L,0.01,NGVD29,3130008,,U,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19820101.0,19820101.0,,,EST,Y,C,YYNYNYNN,S400FLORDN,120FLRDU,C,180.0,,L,0451300200,POINT (-84.1695556 31.52608333)
USGS,313130084101002,12L049,GW,313130.0,841010.0,31.52517488,-84.169352,M,F,NAD27,NAD83,13,13,13095,US,,ALBANY WEST,24000.0,180.0,M,5.0,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19820525.0,19840106.0,,,EST,Y,C,YYNNNYNN,,124EOCN,U,10.0,10.0,S,0451300200,POINT (-84.169352 31.52517488)
USGS,313130084101003,12L050,GW,313130.0,841010.0,31.52517488,-84.169352,M,F,NAD27,NAD83,13,13,13095,US,,ALBANY WEST,24000.0,180.0,M,5.0,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19820525.0,19840106.0,,,EST,Y,C,YYNNNYNN,,124EOCN,U,22.0,22.0,S,0451300200,POINT (-84.169352 31.52517488)
USGS,313132084133201,12L310,GW,313131.7,841333.8,31.5254722,-84.2260556,G,5,NAD83,NAD83,13,13,13095,US,,"ALBANY WEST, GA",24000.0,204.8,L,0.01,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,1980.0,19910501.0,,,EST,Y,C,YYNNNYNN,S400FLORDN,120FLRDU,,250.0,250.0,O,045130205,POINT (-84.2260556 31.5254722)
USGS,313135084132201,12L344,GW,313134.68,841322.07,31.5263,-84.2227972,G,5,NAD83,NAD83,13,13,13095,US,,"ALBANY WEST, GA",24000.0,191.56,L,0.01,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,19970415.0,,,EST,Y,C,YYNNNYNN,S400FLORDN,120FLRDU,C,160.0,160.0,O,00205,POINT (-84.2227972 31.5263)
USGS,313135084141101,12L279,GW,313135.0,841411.0,31.5265631,-84.2362978,M,S,NAD27,NAD83,13,13,13095,US,,"ALBANY WEST, GA",24000.0,193.0,M,2.5,NGVD29,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNYNN,S400FLORDN,120FLRDU,,,,,0451300200,POINT (-84.2362978 31.5265631)
USGS,313138084024101,13L031,GW,313139.0,840241.0,31.52767604,-84.0446275,M,F,NAD27,NAD83,13,13,13095,US,,ALBANY EAST,24000.0,221.0,M,5.0,NGVD29,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19780201.0,1979.0,,,EST,Y,C,YYYNNYNN,S400FLORDN,120FLRDU,,290.0,290.0,,0451306700,POINT (-84.0446275 31.52767604)
USGS,313140084130101,12L345,GW,313140.44,841301.12,31.5279,-84.2169778,G,5,NAD83,NAD83,13,13,13095,US,,"ALBANY WEST, GA",24000.0,196.35,L,0.01,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,19970415.0,,,EST,Y,C,YYNNNYNN,S400FLORDN,120FLRDU,,160.0,,,00205,POINT (-84.2169778 31.5279)
USGS,313147084072201,13L006,GW,313150.08,840721.74,31.53057778,-84.1227056,N,5,NAD83,NAD83,13,13,13095,US,,ALBANY EAST,24000.0,189.0,N,5.0,NAVD88,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19660101.0,,,,EST,Y,C,YYNNNNNN,S100SECSLP,125CLTN,M,1000.0,1102.0,D,,POINT (-84.1227056 31.53057778)
USGS,313147084085401,12L387,GW,313147.61,840854.95,31.52989167,-84.1485972,D,H,NAD83,NAD83,13,13,13095,US,,ALBANY WEST,24000.0,,,,,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,M,,,,,,,,2503-00700,POINT (-84.1485972 31.52989167)
USGS,313149084032101,13L035,GW,313148.0,840322.0,31.53017589,-84.0560166,M,F,NAD27,NAD83,13,13,13095,US,,ALBANY EAST,24000.0,227.0,M,5.0,NGVD29,3130008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19780201.0,,,,EST,Y,C,YYYNNYNN,,,,295.0,295.0,,0451306700,POINT (-84.0560166 31.53017589)
USGS,313150084132101,12L312,GW,313150.0,841321.0,31.5307298,-84.2224087,M,F,NAD27,NAD83,13,13,13095,US,,ALBANY WEST,24000.0,197.82,L,0.5,NGVD29,3130008,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,1985.0,19910501.0,,,EST,Y,C,YYNNNYNN,S400FLORDN,120FLRDU,,110.0,110.0,O,045130205,POINT (-84.2224087 31.5307298)
